Taxa	Fresh	Brackish	Marine	total
D_2__ClostridiaD_3__ClostridialesD_4__Peptococcaceae	NA	NA	NA	50
D_2__GammaproteobacteriaD_3__SAR86 cladeD_4__uncultured gamma proteobacterium MB11B08	NA	NA	NA	1
D_2__GammaproteobacteriaD_3__BeggiatoalesD_4__Beggiatoaceae	NA	NA	NA	14
D_2__AcidimicrobiiaD_3__IMCC26256D_4__uncultured Acidimicrobidae bacterium	NA	NA	NA	2
D_2__OxyphotobacteriaD_3__ThermosynechococcalesD_4__Acaryochloridaceae	NA	NA	NA	1
D_2__P9X2b3D02D_3__uncultured Nitrospina sp.D_4__uncultured Nitrospina sp.	NA	NA	NA	1
D_2__BacteroidiaD_3__CytophagalesD_4__Flammeovirgaceae	NA	NA	NA	2
D_2__VerrucomicrobiaeD_3__VerrucomicrobialesD_4__DEV007	NA	NA	NA	36
D_2__AlphaproteobacteriaD_3__RhizobialesD_4__Rhodomicrobiaceae	NA	NA	NA	8
D_2__DeltaproteobacteriaD_3__SyntrophobacteralesD_4__Syntrophaceae	NA	NA	NA	85
D_2__GammaproteobacteriaD_3__TenderialesD_4__Tenderiaceae	NA	NA	NA	7
D_2__VerrucomicrobiaeD_3__ChthoniobacteralesD_4__Xiphinematobacteraceae	NA	NA	NA	9
D_2__BacteroidiaD_3__BacteroidalesD_4__Muribaculaceae	NA	NA	NA	21
D_2__GracilibacteriaD_3__uncultured Flavobacterium sp.D_4__uncultured Flavobacterium sp.	NA	NA	NA	1
D_2__AlphaproteobacteriaD_3__AzospirillalesD_4__Azospirillaceae	NA	1	NA	42
D_2__OxyphotobacteriaD_3__NostocalesD_4__Phormidiaceae	1	NA	NA	21
D_2__IgnavibacteriaD_3__IgnavibacterialesD_4__LD-RB-34	NA	NA	NA	4
D_2__ActinobacteriaD_3__MicrococcalesD_4__Micrococcaceae	NA	NA	NA	137
D_2__NitrososphaeriaD_3__NitrosotalealesD_4__Nitrosotaleaceae	NA	NA	NA	17
D_2__NC10D_3__MethylomirabilalesD_4__Methylomirabilaceae	NA	NA	NA	16
D_2__ClostridiaD_3__ClostridialesD_4__JTB215	NA	NA	NA	4
D_2__GammaproteobacteriaD_3__BetaproteobacterialesD_4__Hydrogenophilaceae	NA	1	NA	46
D_2__ClostridiaD_3__ClostridialesD_4__Clostridiales vadinBB60 group	NA	NA	NA	12
D_2__BacteroidiaD_3__Bacteroidetes VC2.1 Bac22D_4__uncultured Bacteroidetes bacterium	NA	NA	1	4
D_2__unculturedD_3__uncultured bacterium SJA-176D_4__uncultured bacterium SJA-176	NA	NA	NA	1
D_2__ThermoleophiliaD_3__SolirubrobacteralesD_4__67-14	NA	NA	NA	69
D_2__OxyphotobacteriaD_3__LeptolyngbyalesD_4__Leptolyngbyaceae	NA	NA	NA	14
D_2__BacilliD_3__BacillalesD_4__Bacillaceae	NA	NA	NA	228
D_2__CampylobacteriaD_3__CampylobacteralesD_4__Sulfurospirillaceae	NA	NA	NA	20
D_2__AnaerolineaeD_3__CaldilinealesD_4__Caldilineaceae	NA	NA	NA	19
D_2__OmnitrophiaD_3__uncultured Omnitrophica bacteriumD_4__uncultured Omnitrophica bacterium	NA	NA	NA	2
D_2__AnaerolineaeD_3__RBG-13-54-9D_4__uncultured Chloroflexi bacterium	NA	NA	NA	33
D_2__AlphaproteobacteriaD_3__RhodospirillalesD_4__Magnetospirillaceae	NA	NA	NA	30
D_2__BacilliD_3__BacillalesD_4__Staphylococcaceae	NA	NA	NA	66
D_2__HydrogenedentiaD_3__HydrogenedentialesD_4__Hydrogenedensaceae	NA	NA	NA	11
D_2__GammaproteobacteriaD_3__NitrosococcalesD_4__Nitrosococcaceae	NA	NA	NA	11
D_2__GammaproteobacteriaD_3__BetaproteobacterialesD_4__B1-7BS	NA	1	NA	13
D_2__MethanomicrobiaD_3__MethanomicrobialesD_4__Methanoregulaceae	NA	NA	NA	24
D_2__ZetaproteobacteriaD_3__MariprofundalesD_4__Mariprofundaceae	NA	NA	NA	11
D_2__AlphaproteobacteriaD_3__CaedibacteralesD_4__Caedibacteraceae	NA	NA	NA	3
D_2__AlphaproteobacteriaD_3__RhodospirillalesD_4__Terasakiellaceae	NA	NA	NA	9
D_2__GammaproteobacteriaD_3__BetaproteobacterialesD_4__Sulfuricellaceae	NA	NA	NA	29
D_2__ActinobacteriaD_3__KineosporialesD_4__Kineosporiaceae	NA	NA	NA	21
D_2__ActinobacteriaD_3__MicrococcalesD_4__Dermacoccaceae	NA	NA	NA	4
D_2__ThermoplasmataD_3__Marine Group IID_4__uncultured marine group II euryarchaeote	NA	NA	1	7
D_2__DeinococciD_3__DeinococcalesD_4__Deinococcaceae	NA	NA	NA	15
D_2__BacteroidiaD_3__BacteroidalesD_4__Rs-E47 termite group	NA	NA	NA	4
D_2__DeltaproteobacteriaD_3__MyxococcalesD_4__Sandaracinaceae	NA	NA	NA	65
D_2__4-29-1D_3__uncultured Nitrospira sp.D_4__uncultured Nitrospira sp.	NA	NA	NA	1
D_2__AlphaproteobacteriaD_3__ThalassobaculalesD_4__Thalassobaculaceae	NA	NA	NA	3
D_2__BacilliD_3__BacillalesD_4__Paenibacillaceae	NA	NA	NA	106
D_2__BacilliD_3__LactobacillalesD_4__Lactobacillaceae	NA	NA	NA	71
D_2__GammaproteobacteriaD_3__SalinisphaeralesD_4__Solimonadaceae	NA	NA	1	27
D_2__GammaproteobacteriaD_3__CellvibrionalesD_4__BD2-7	NA	NA	NA	1
D_2__AlphaproteobacteriaD_3__PuniceispirillalesD_4__EF100-94H03	NA	NA	NA	3
D_2__GammaproteobacteriaD_3__BetaproteobacterialesD_4__Neisseriaceae	NA	NA	NA	20
D_2__GammaproteobacteriaD_3__PiscirickettsialesD_4__Piscirickettsiaceae	NA	NA	NA	5
D_2__WoesearchaeiaD_3__unidentified archaeonD_4__unidentified archaeon	NA	NA	NA	3
D_2__uncultured Banisveld landfill bacterium BVC56D_3__uncultured Banisveld landfill bacterium BVC56D_4__uncultured Banisveld landfill bacterium BVC56	NA	NA	NA	1
D_2__DeltaproteobacteriaD_3__MyxococcalesD_4__mle1-27	1	NA	NA	7
D_2__BacteroidiaD_3__FlavobacterialesD_4__Schleiferiaceae	NA	NA	NA	7
D_2__BD2-11 terrestrial groupD_3__uncultured marine bacterium Ant4D5D_4__uncultured marine bacterium Ant4D5	NA	NA	NA	1
D_2__ActinobacteriaD_3__MicrococcalesD_4__Dermatophilaceae	NA	NA	NA	5
D_2__GammaproteobacteriaD_3__AlteromonadalesD_4__Idiomarinaceae	NA	NA	NA	12
D_2__GammaproteobacteriaD_3__LegionellalesD_4__Legionellaceae	NA	NA	NA	89
D_2__DeltaproteobacteriaD_3__MyxococcalesD_4__Blfdi19	NA	NA	NA	10
D_2__AlphaproteobacteriaD_3__ElsteralesD_4__Elsteraceae	NA	NA	NA	5
D_2__HolophagaeD_3__AcanthopleuribacteralesD_4__Acanthopleuribacteraceae	NA	NA	NA	3
D_2__GammaproteobacteriaD_3__SAR86 cladeD_4__unidentified marine bacterioplankton	NA	NA	NA	1
D_2__IgnavibacteriaD_3__IgnavibacterialesD_4__PHOS-HE36	NA	NA	NA	19
D_2__MethanomicrobiaD_3__MethanomicrobialesD_4__Methanospirillaceae	NA	NA	NA	5
D_2__AlphaproteobacteriaD_3__MicropepsalesD_4__Micropepsaceae	NA	1	NA	74
D_2__OxyphotobacteriaD_3__NostocalesD_4__Oscillatoriaceae	NA	NA	NA	2
D_2__DeltaproteobacteriaD_3__SyntrophobacteralesD_4__Syntrophobacteraceae	NA	NA	NA	17
D_2__WoesearchaeiaD_3__uncultured crenarchaeoteD_4__uncultured crenarchaeote	NA	NA	NA	11
D_2__OxyphotobacteriaD_3__PhormidesmialesD_4__Phormidesmiaceae	NA	NA	NA	7
D_2__GammaproteobacteriaD_3__AT-s2-59D_4__uncultured deep-sea bacterium	NA	NA	NA	4
D_2__IgnavibacteriaD_3__IgnavibacterialesD_4__SR-FBR-L83	NA	NA	NA	4
D_2__Subgroup 6D_3__uncultured Acidobacterium sp.D_4__uncultured Acidobacterium sp.	NA	NA	NA	10
D_2__DeltaproteobacteriaD_3__SAR324 clade(Marine group B)D_4__uncultured delta proteobacterium	NA	NA	NA	39
D_2__GammaproteobacteriaD_3__CardiobacterialesD_4__Wohlfahrtiimonadaceae	NA	NA	NA	10
D_2__BacteroidiaD_3__CytophagalesD_4__Hymenobacteraceae	NA	NA	1	77
D_2__AnaerolineaeD_3__SBR1031D_4__A4b	NA	NA	NA	38
D_2__IgnavibacteriaD_3__OPB56D_4__bacterium enrichment culture clone M624	NA	NA	NA	1
D_2__BacteroidiaD_3__BacteroidalesD_4__Porphyromonadaceae	NA	NA	NA	4
D_2__ActinobacteriaD_3__CorynebacterialesD_4__Dietziaceae	NA	NA	NA	7
D_2__DeltaproteobacteriaD_3__MyxococcalesD_4__Phaselicystidaceae	NA	NA	NA	17
D_2__Subgroup 6D_3__wastewater metagenomeD_4__wastewater metagenome	NA	NA	NA	5
D_2__SericytochromatiaD_3__unidentifiedD_4__unidentified	NA	NA	NA	2
D_2__PlanctomycetaciaD_3__PlanctomycetalesD_4__Schlesneriaceae	NA	NA	NA	11
D_2__GammaproteobacteriaD_3__SalinisphaeralesD_4__Salinisphaeraceae	NA	NA	NA	1
D_2__DeltaproteobacteriaD_3__NB1-jD_4__hydrothermal vent metagenome	NA	NA	1	8
D_2__ClostridiaD_3__ClostridialesD_4__Family XI	NA	NA	NA	36
D_2__AlphaproteobacteriaD_3__ThalassobaculalesD_4__Nisaeaceae	NA	NA	NA	8
D_2__Subgroup 6D_3__uncultured Acidobacteriales bacteriumD_4__uncultured Acidobacteriales bacterium	NA	NA	NA	34
D_2__DeltaproteobacteriaD_3__MyxococcalesD_4__MidBa8	NA	NA	NA	3
D_2__DeltaproteobacteriaD_3__MyxococcalesD_4__Nannocystaceae	NA	NA	NA	11
D_2__DeltaproteobacteriaD_3__MBNT15D_4__uncultured Syntrophobacterales bacterium	NA	NA	NA	1
D_2__ClostridiaD_3__ClostridialesD_4__Christensenellaceae	NA	NA	NA	41
D_2__AlphaproteobacteriaD_3__RickettsialesD_4__S25-593	NA	NA	NA	4
D_2__GemmatimonadetesD_3__GemmatimonadalesD_4__Gemmatimonadaceae	1	NA	NA	215
D_2__CampylobacteriaD_3__CampylobacteralesD_4__Helicobacteraceae	NA	NA	NA	5
D_2__BacteroidiaD_3__CytophagalesD_4__MWH-CFBk5	NA	NA	NA	1
D_2__ActinobacteriaD_3__FrankialesD_4__Geodermatophilaceae	NA	NA	NA	20
D_2__AlphaproteobacteriaD_3__RhodospirillalesD_4__Thalassospiraceae	NA	NA	NA	10
D_2__OxyphotobacteriaD_3__LimnotrichalesD_4__Limnotrichaceae	NA	NA	NA	1
D_2__KD4-96D_3__uncultured Anaerolineaceae bacteriumD_4__uncultured Anaerolineaceae bacterium	NA	NA	NA	3
D_2__CloacimonadiaD_3__CloacimonadalesD_4__PBS-18	NA	NA	NA	5
D_2__ActinobacteriaD_3__MicrococcalesD_4__Micrococcales Incertae Sedis	NA	NA	NA	1
D_2__DeltaproteobacteriaD_3__MyxococcalesD_4__bacteriap25	NA	NA	NA	29
D_2__AlphaproteobacteriaD_3__KordiimonadalesD_4__Kordiimonadaceae	NA	NA	NA	8
D_2__GracilibacteriaD_3__Absconditabacteriales (SR1)D_4__uncultured candidate division SR1 bacterium	NA	NA	NA	17
D_2__OxyphotobacteriaD_3__SynechococcalesD_4__Synechococcales Incertae Sedis	NA	NA	NA	3
D_2__GammaproteobacteriaD_3__AeromonadalesD_4__MB19	NA	NA	NA	3
D_2__GammaproteobacteriaD_3__CellvibrionalesD_4__Microbulbiferaceae	NA	NA	NA	3
D_2__BacteroidiaD_3__SphingobacterialesD_4__S15A-MN91	NA	NA	NA	3
D_2__4-29-1D_3__uncultured Nitrospirae bacteriumD_4__uncultured Nitrospirae bacterium	NA	NA	NA	1
D_2__BacilliD_3__BacillalesD_4__Alicyclobacillaceae	NA	NA	NA	11
D_2__ChitinivibrioniaD_3__ChitinivibrionalesD_4__Chitinivibrionaceae	NA	NA	NA	4
D_2__GammaproteobacteriaD_3__OrbalesD_4__Orbaceae	NA	NA	NA	2
D_2__BacteroidiaD_3__BacteroidalesD_4__Tannerellaceae	NA	NA	NA	20
D_2__MelainabacteriaD_3__VampirovibrionalesD_4__Vampirovibrio chlorellavorus	NA	NA	NA	1
D_2__Subgroup 5D_3__uncultured Holophaga sp.D_4__uncultured Holophaga sp.	NA	NA	NA	7
D_2__GammaproteobacteriaD_3__AlteromonadalesD_4__Marinobacteraceae	NA	NA	1	21
D_2__OxyphotobacteriaD_3__SepB-3D_4__uncultured cyanobacterium	NA	NA	NA	4
D_2__BabeliaeD_3__BabelialesD_4__Vermiphilaceae	NA	NA	NA	27
D_2__BacteroidiaD_3__BacteroidalesD_4__M2PB4-65 termite group	NA	NA	NA	4
D_2__AlphaproteobacteriaD_3__unculturedD_4__Alphaproteobacteria bacterium	NA	NA	NA	1
D_2__BacteroidiaD_3__BacteroidalesD_4__Barnesiellaceae	NA	NA	NA	1
D_2__AlphaproteobacteriaD_3__DongialesD_4__Dongiaceae	NA	NA	NA	24
D_2__MollicutesD_3__IzimaplasmatalesD_4__Izimaplasmataceae	NA	NA	NA	4
D_2__IgnavibacteriaD_3__KryptonialesD_4__MSB-3C8	NA	NA	NA	3
D_2__ElusimicrobiaD_3__Lineage IVD_4__uncultured Termite group 1 bacterium	1	NA	NA	1
D_2__ActinobacteriaD_3__CorynebacterialesD_4__Corynebacteriaceae	NA	NA	NA	44
D_2__IgnavibacteriaD_3__KryptonialesD_4__Kryptoniaceae	NA	NA	NA	1
D_2__MethanomicrobiaD_3__MethanosarcinalesD_4__ANME-2a-2b	NA	NA	NA	2
D_2__DeltaproteobacteriaD_3__MyxococcalesD_4__27F-1492R	NA	NA	NA	2
D_2__AcidimicrobiiaD_3__IMCC26256D_4__Actinobacteria bacterium IMCC26256	1	NA	NA	1
D_2__CoriobacteriiaD_3__OPB41D_4__uncultured Coriobacteriia bacterium	NA	NA	NA	2
D_2__MethanomicrobiaD_3__MethanomicrobialesD_4__Methanomicrobiaceae	NA	NA	NA	4
D_2__ClostridiaD_3__ClostridialesD_4__Gracilibacteraceae	NA	NA	NA	12
D_2__OM190D_3__unidentified planctomyceteD_4__unidentified planctomycete	NA	1	NA	1
D_2__AcidimicrobiiaD_3__MicrotrichalesD_4__Iamiaceae	NA	NA	NA	24
D_2__DeltaproteobacteriaD_3__DesulfovibrionalesD_4__Desulfomicrobiaceae	NA	NA	NA	7
D_2__GammaproteobacteriaD_3__AcidiferrobacteralesD_4__Acidiferrobacteraceae	NA	NA	NA	18
D_2__SynergistiaD_3__SynergistalesD_4__Synergistaceae	NA	NA	NA	25
D_2__GammaproteobacteriaD_3__SAR86 cladeD_4__bacterium WHC4-9	NA	NA	NA	1
D_2__GammaproteobacteriaD_3__SAR86 cladeD_4__uncultured Oceanospirillales bacterium	NA	NA	NA	1
D_2__OxyphotobacteriaD_3__NostocalesD_4__Geitlerinemaceae	NA	NA	NA	2
D_2__AcidobacteriiaD_3__AcidobacterialesD_4__Acidobacteriaceae (Subgroup 1)	NA	NA	NA	102
D_2__SaccharimonadiaD_3__SaccharimonadalesD_4__uncultured candidate division WS5 bacterium	1	NA	NA	1
D_2__GammaproteobacteriaD_3__BetaproteobacterialesD_4__A21b	NA	NA	NA	19
D_2__ClostridiaD_3__ClostridialesD_4__Clostridiaceae	NA	NA	NA	3
D_2__CoriobacteriiaD_3__OPB41D_4__uncultured Coriobacteriaceae bacterium	NA	NA	NA	7
D_2__MelainabacteriaD_3__GastranaerophilalesD_4__Blattella germanica (German cockroach)	NA	NA	NA	1
D_2__CloacimonadiaD_3__CloacimonadalesD_4__LK-44f	NA	NA	NA	1
D_2__SpirochaetiaD_3__BrevinematalesD_4__Brevinemataceae	NA	NA	NA	1
D_2__GammaproteobacteriaD_3__OM182 cladeD_4__marine gamma proteobacterium HTCC2180	NA	NA	NA	1
D_2__GammaproteobacteriaD_3__AlteromonadalesD_4__Moritellaceae	NA	NA	NA	4
D_2__ActinobacteriaD_3__MicrococcalesD_4__Demequinaceae	NA	NA	NA	14
D_2__GammaproteobacteriaD_3__OceanospirillalesD_4__Endozoicomonadaceae	NA	NA	NA	1
D_2__BacteroidiaD_3__Bacteroidetes VC2.1 Bac22D_4__sediment metagenome	NA	NA	NA	1
D_2__GammaproteobacteriaD_3__OceanospirillalesD_4__P13-46	NA	NA	NA	1
D_2__BacteroidiaD_3__BacteroidalesD_4__FTLpost3	NA	NA	NA	3
D_2__LentisphaeriaD_3__VictivallalesD_4__BD2-3	NA	NA	NA	3
D_2__ThermoleophiliaD_3__GaiellalesD_4__Gaiellaceae	1	NA	NA	42
D_2__ThermoplasmataD_3__Marine Benthic Group D and DHVEG-1D_4__uncultured Thermoplasmata archaeon	NA	NA	NA	1
D_2__GammaproteobacteriaD_3__PLTA13D_4__uncultured proteobacterium	NA	NA	NA	14
D_2__AcidimicrobiiaD_3__IMCC26256D_4__uncultured Ferrimicrobium sp.	NA	NA	NA	1
D_2__BacilliD_3__LactobacillalesD_4__Carnobacteriaceae	NA	1	NA	57
D_2__ThermoplasmataD_3__Marine Group IID_4__seawater metagenome	NA	NA	NA	1
D_2__BacilliD_3__LactobacillalesD_4__Enterococcaceae	NA	NA	NA	23
D_2__ThermoplasmataD_3__MethanomassiliicoccalesD_4__Methanomethylophilaceae	NA	NA	NA	5
D_2__MelainabacteriaD_3__ObscuribacteralesD_4__uncultured bacterium mle1-12	NA	NA	NA	1
D_2__ChlamydiaeD_3__ChlamydialesD_4__Simkaniaceae	NA	NA	NA	13
D_2__ParcubacteriaD_3__Candidatus AzambacteriaD_4__Candidatus Azambacteria bacterium GW2011_GWF2_42_22	NA	NA	NA	1
D_2__GammaproteobacteriaD_3__OceanospirillalesD_4__SS1-B-06-26	NA	1	NA	5
D_2__AlphaproteobacteriaD_3__RhizobialesD_4__Methylopilaceae	NA	NA	NA	4
D_2__CaldisericiaD_3__CaldisericalesD_4__Caldisericaceae	NA	NA	NA	2
D_2__NitrososphaeriaD_3__NitrososphaeralesD_4__Nitrososphaeraceae	NA	NA	NA	19
D_2__PhycisphaeraeD_3__MSBL9D_4__4572-13	NA	NA	NA	3
D_2__ThermoplasmataD_3__Marine Group IID_4__uncultured marine group II euryarchaeote HF10_15G04	NA	NA	NA	1
D_2__GammaproteobacteriaD_3__Milano-WF1B-44D_4__Solemya pervernicosa gill symbiont	NA	NA	NA	1
D_2__KD4-96D_3__uncultured Gram-positive bacteriumD_4__uncultured Gram-positive bacterium	NA	NA	NA	1
D_2__ActinobacteriaD_3__FrankialesD_4__Nakamurellaceae	NA	NA	NA	14
D_2__AlphaproteobacteriaD_3__NRL2D_4__alpha proteobacterium DG1294	NA	NA	NA	1
D_2__OxyphotobacteriaD_3__PhormidesmialesD_4__Nodosilineaceae	NA	NA	NA	5
D_2__AlphaproteobacteriaD_3__CaulobacteralesD_4__Parvularculaceae	NA	NA	NA	7
D_2__MollicutesD_3__EntomoplasmatalesD_4__Entomoplasmatales Incertae Sedis	NA	NA	NA	2
D_2__GammaproteobacteriaD_3__B2M28D_4__uncultured Coxiella sp.	NA	NA	NA	1
D_2__uncultured Latescibacteria bacteriumD_3__uncultured Latescibacteria bacteriumD_4__uncultured Latescibacteria bacterium	NA	NA	NA	5
D_2__ParcubacteriaD_3__Candidatus MoranbacteriaD_4__uncultured Parcubacteria group bacterium	NA	NA	NA	10
D_2__OxyphotobacteriaD_3__NostocalesD_4__Chamaesiphonaceae	NA	NA	NA	1
D_2__GammaproteobacteriaD_3__B2M28D_4__uncultured gamma proteobacterium B2M60	NA	NA	NA	1
D_2__GammaproteobacteriaD_3__SAR86 cladeD_4__uncultured gamma proteobacterium MB11E02	NA	NA	NA	1
D_2__GammaproteobacteriaD_3__SAR86 cladeD_4__uncultured gamma proteobacterium NAC11-19	NA	NA	NA	1
D_2__CaldatribacteriiaD_3__CaldatribacterialesD_4__Caldatribacteriaceae	NA	NA	NA	8
D_2__ChlamydiaeD_3__ChlamydialesD_4__cvE6	NA	NA	NA	4
D_2__DeltaproteobacteriaD_3__DesulfuromonadalesD_4__MA-28-I98C	NA	NA	NA	2
D_2__AcidobacteriiaD_3__AcidobacterialesD_4__Koribacteraceae	NA	NA	NA	10
D_2__ActinobacteriaD_3__FrankialesD_4__Acidothermaceae	NA	NA	NA	6
D_2__ActinobacteriaD_3__FrankialesD_4__Cryptosporangiaceae	NA	NA	NA	16
D_2__AlphaproteobacteriaD_3__RhizobialesD_4__KF-JG30-B3	NA	NA	NA	14
D_2__BrocadiaeD_3__BrocadialesD_4__Scalinduaceae	NA	NA	NA	3
D_2__DehalococcoidiaD_3__DehalococcoidalesD_4__Dehalococcoidaceae	NA	NA	NA	3
D_2__BacteroidiaD_3__BacteroidalesD_4__Salinivirgaceae	NA	NA	NA	1
D_2__BacteroidiaD_3__CytophagalesD_4__Amoebophilaceae	NA	NA	NA	1
D_2__BacilliD_3__LactobacillalesD_4__Leuconostocaceae	NA	NA	NA	17
D_2__GammaproteobacteriaD_3__SAR86 cladeD_4__uncultured gamma proteobacterium MB12G11	NA	NA	NA	1
D_2__ActinobacteriaD_3__PeM15D_4__uncultured Actinomycetales bacterium	0.5	NA	0.5	6
D_2__KiritimatiellaeD_3__WCHB1-41D_4__uncultured Kiritimatiellaeota bacterium	NA	NA	NA	1
D_2__IgnavibacteriaD_3__OPB56D_4__uncultured Chlorobi bacterium	NA	NA	NA	2
D_2__AlphaproteobacteriaD_3__RhizobialesD_4__Kaistiaceae	NA	NA	NA	9
D_2__GammaproteobacteriaD_3__unculturedD_4__uncultured Legionellales bacterium	NA	NA	NA	1
D_2__ClostridiaD_3__ClostridialesD_4__Clostridiaceae 4	NA	NA	NA	3
D_2__DehalococcoidiaD_3__vadinBA26D_4__uncultured Caldilineaceae bacterium	NA	NA	NA	1
D_2__OligosphaeriaD_3__SS1-B-02-17D_4__uncultured Lentisphaerae bacterium	NA	NA	NA	4
D_2__ClostridiaD_3__ClostridialesD_4__Heliobacteriaceae	NA	NA	NA	12
D_2__vadinHA49D_3__uncultured Planctomycetales bacteriumD_4__uncultured Planctomycetales bacterium	NA	NA	NA	2
D_2__WoesearchaeiaD_3__Euryarchaeota archaeon SCGC AAA286-E23D_4__Euryarchaeota archaeon SCGC AAA286-E23	NA	NA	NA	1
D_2__AlphaproteobacteriaD_3__unculturedD_4__uncultured Rhodospirillaceae bacterium	NA	NA	NA	1
D_2__CloacimonadiaD_3__CloacimonadalesD_4__MSBL8	NA	NA	NA	3
D_2__EntotheonelliaD_3__EntotheonellalesD_4__Entotheonellaceae	NA	NA	NA	9
D_2__GammaproteobacteriaD_3__SAR86 cladeD_4__uncultured gamma proteobacterium MB12G02	NA	NA	NA	1
D_2__BacteroidiaD_3__SphingobacterialesD_4__KD1-131	NA	NA	NA	4
D_2__KD4-96D_3__bacterium Ellin6529D_4__bacterium Ellin6529	NA	NA	NA	1
D_2__PlanctomycetaciaD_3__unculturedD_4__uncultured Planctomycetaceae bacterium	NA	NA	NA	3
D_2__OLB14D_3__bacterium SCGC AG-212-C10D_4__bacterium SCGC AG-212-C10	NA	NA	NA	1
D_2__GammaproteobacteriaD_3__SAR86 cladeD_4__uncultured gamma proteobacterium KTc1112	NA	NA	NA	1
D_2__OligosphaeriaD_3__OligosphaeralesD_4__Lenti-02	NA	NA	NA	6
D_2__LentisphaeriaD_3__VictivallalesD_4__PRD18C08	NA	NA	NA	1
D_2__ActinobacteriaD_3__CorynebacterialesD_4__Tsukamurellaceae	NA	NA	NA	1
D_2__DeltaproteobacteriaD_3__PB19D_4__uncultured marine microorganism	NA	NA	NA	5
D_2__ActinobacteriaD_3__PeM15D_4__uncultured actinobacterium	1	NA	NA	23
D_2__MollicutesD_3__MycoplasmatalesD_4__Mycoplasmataceae	NA	NA	NA	4
D_2__GammaproteobacteriaD_3__MBAE14D_4__uncultured Marinobacter sp.	NA	NA	NA	1
D_2__bacterium PM5-3D_3__bacterium PM5-3D_4__bacterium PM5-3	NA	NA	NA	1
D_2__AnaerolineaeD_3__SJA-15D_4__uncultured bacterium SJA-15	NA	NA	NA	1
D_2__ElusimicrobiaD_3__Lineage IVD_4__Elusimicrobia bacterium RIFCSPHIGHO2_02_FULL_61_10	NA	NA	NA	1
D_2__LentisphaeriaD_3__LentisphaeralesD_4__Lentisphaeraceae	NA	NA	NA	6
D_2__ThermoproteiD_3__DesulfurococcalesD_4__Pyrodictiaceae	NA	NA	NA	1
D_2__OxyphotobacteriaD_3__NostocalesD_4__Paraspirulinaceae	NA	NA	NA	1
D_2__DeltaproteobacteriaD_3__Sva0485D_4__uncultured Syntrophaceae bacterium	NA	NA	NA	2
D_2__GammaproteobacteriaD_3__HalothiobacillalesD_4__Halothiobacillaceae	NA	NA	NA	8
D_2__NC10D_3__RokubacterialesD_4__uncultured Nitrospirales bacterium	NA	NA	NA	1
D_2__Subgroup 6D_3__uncultured bacterium 92D_4__uncultured bacterium 92	NA	NA	NA	1
D_2__GammaproteobacteriaD_3__OM182 cladeD_4__marine gamma proteobacterium HTCC2178	NA	NA	NA	1
D_2__BD2-11 terrestrial groupD_3__uncultured Gemmatimonadetes bacteriumD_4__uncultured Gemmatimonadetes bacterium	NA	NA	NA	6
D_2__ActinobacteriaD_3__BifidobacterialesD_4__Bifidobacteriaceae	NA	NA	NA	19
D_2__SaccharimonadiaD_3__SaccharimonadalesD_4__uncultured Candidatus Saccharibacteria bacterium	NA	NA	NA	6
D_2__DeltaproteobacteriaD_3__SAR324 clade(Marine group B)D_4__uncultured SAR324 cluster bacterium	NA	NA	1	3
D_2__BacteroidiaD_3__Bacteroidetes VC2.1 Bac22D_4__bacterium enrichment culture clone AOM-SR-B35	NA	1	NA	1
D_2__VerrucomicrobiaeD_3__Arctic97B-4 marine groupD_4__uncultured Verrucomicrobiales bacterium	NA	NA	NA	1
D_2__MethanomicrobiaD_3__MethanomicrobialesD_4__Methanocorpusculaceae	NA	NA	NA	3
D_2__ThermococciD_3__MethanofastidiosalesD_4__Methanofastidiosaceae	NA	NA	NA	2
D_2__GammaproteobacteriaD_3__AlteromonadalesD_4__Gallaecimonadaceae	NA	NA	NA	1
D_2__MethanomicrobiaD_3__MethanomicrobialesD_4__Rice Cluster II	NA	NA	NA	2
D_2__MethanomicrobiaD_3__MethanosarcinalesD_4__Methanosarcinaceae	NA	NA	NA	5
D_2__GammaproteobacteriaD_3__OM182 cladeD_4__OM182 bacterium D4	NA	NA	NA	1
D_2__ThermoplasmataD_3__SG8-5D_4__uncultured Thermoplasmatales archaeon	NA	NA	NA	1
D_2__ABY1D_3__Candidatus FalkowbacteriaD_4__Candidatus Falkowbacteria bacterium GW2011_GWA2_41_14	NA	NA	NA	1
D_2__AlphaproteobacteriaD_3__TistrellalesD_4__Geminicoccaceae	NA	NA	NA	8
D_2__MagnetococciaD_3__MagnetococcalesD_4__Magnetococcaceae	NA	NA	NA	2
D_2__BacilliD_3__BacillalesD_4__Listeriaceae	NA	NA	NA	1
D_2__BabeliaeD_3__BabelialesD_4__Babeliaceae	NA	NA	NA	6
D_2__AlphaproteobacteriaD_3__RhodospirillalesD_4__Rhodopirillaceae	NA	NA	NA	2
D_2__ActinobacteriaD_3__FrankialesD_4__Frankiaceae	NA	NA	NA	16
D_2__AlphaproteobacteriaD_3__RhizobialesD_4__Labraceae	NA	NA	NA	10
D_2__MicrogenomatiaD_3__Candidatus WoesebacteriaD_4__groundwater metagenome	NA	NA	NA	5
D_2__MethanomicrobiaD_3__MethanosarcinalesD_4__Methanoperedenaceae	NA	NA	NA	6
